Created At,Product Id,Product SKU,Product Title,Product Tags
2024-07-25T18:21:34+02:00,9399616373066,wp-63612955044,Lowering kit 890 DUKE 20-23,WP - Technical Accessories
2024-07-25T18:20:33+02:00,9399615029578,wp-6410199914430b,Factory triple clamp 790-890 DUKE 18-23,WP - Technical Accessories
2024-07-25T18:20:46+02:00,9399615324490,wp-6410199918830b,Factory triple clamp 790-890 DUKE 2018-2023,WP - Technical Accessories
2024-07-25T18:21:59+02:00,9399616733514,wp-64112955044,Lowering kit 790/890 DUKE 18-23,WP - Technical Accessories
2026-05-18T21:59:54+02:00,15665044062538,wp-70009082000,"Collar screw M20x1,5",WP - Pro Components
2026-05-18T21:59:59+02:00,15665044226378,wp-76912955044,Lowering kit,WP - Technical Accessories
2024-07-25T18:21:43+02:00,9399616504138,wp-76912955544,Lowering kit 690/701 ENDURO 20-23,WP - Technical Accessories
2024-07-25T18:27:18+02:00,9399622238538,wp-77012005050,Steering damper repair kit,"stock, synkro-clone-ktm-shop-nederland, WP - Pro Components"
2024-07-25T18:19:47+02:00,9399613948234,wp-77012005144,Factory steering damper bracket 125-501 E/EXC/SX/SXS/XC/XCF & 85-500 FC/FE/FREERIDE/FS/TC/TE/TX 12-23,WP - Offroad
2024-07-25T18:19:54+02:00,9399614144842,wp-77012005544,Factory steering damper bracket,WP - Offroad
2024-07-25T18:19:58+02:00,9399614210378,wp-77012005644,PHDS bracket for Factory steering damper 125-501 EXC/XC/XCF & 125-500 FE/TE  12-23,WP - Offroad
2024-07-25T18:20:03+02:00,9399614406986,wp-77212905444,Steering damper counter bearing 125-501 E/EXC/SX/XC/XCF & 125-500 FC/FE/FREERIDE/FS/TC/TE/TX 12-23,WP - Offroad
2026-05-18T22:00:05+02:00,15665044390218,wp-77701084000,O-ring support with sealing lip,WP - Pro Components
2026-05-18T22:00:08+02:00,15665044488522,wp-777019390x0,Handlebar riser,WP - Technical Accessories
2024-07-25T18:41:10+02:00,9399639867722,wp-77719910100,C-Spanner,WP - Tool/transport
2026-05-18T22:00:22+02:00,15665044914506,wp-78901939x44,Handlebar mount kit,WP - Technical Accessories
2024-07-25T18:24:32+02:00,9399619125578,wp-79001939500,Progressive handlebar damping system (PHDS) 125-690 ENDURO/SMC/SX/XC 16-23,WP - Technical Accessories
2024-07-25T18:25:38+02:00,9399620436298,wp-79001940144,Handlebar mount bushing kit 125-450 SX/XC & 125-450 FC/FS/FX/TC/TX  16-22,WP - Technical Accessories
2024-07-25T18:23:49+02:00,9399618371914,wp-7900199400049,Fork protector kit 125-501 EXC/SX/XC/XCF & 125-500 FC/FE/FS/FX/TC/TE/TX 12-23,WP - Technical Accessories
2024-07-25T18:20:08+02:00,9399614505290,wp-79012970100,Steering damper counter bearing 125-450 SX/XC & 125-450 FC/FS/FX/TC/TX 125-450 16-22,WP - Offroad
2024-07-25T18:24:54+02:00,9399619518794,wp-79101900100,Bleeder valve  KTM MODELS 5-700 & HSQ MODELS 50-701 12-23,"Out of stock, WP - Technical Accessories"
2024-07-25T18:27:58+02:00,9399623254346,wp-79101933000,Steering stem,WP - Pro Components
2024-07-25T18:20:53+02:00,9399615521098,wp-79101999021c1a,Factory Racing triple clamp 125-450 EXC/SX/XC & 125-450 FC/FX/TC/TX  13-22,WP - Technical Accessories
2024-07-25T18:23:54+02:00,9399618437450,wp-79104983000,Shock absorber linkage protection 125-501 SX/XC & 125-450 FC/FE/FX/TC/TE/TX  15-23,"stock, synkro-clone-ktm-shop-nederland, WP - Technical Accessories"
2024-07-25T18:27:40+02:00,9399622828362,wp-79129955000bj,Bike stand,WP - Pro Components
2026-05-18T22:00:13+02:00,15665044619594,wp-79129955000bjc,Bike stand,WP - Tool/transport
2026-05-18T22:00:16+02:00,15665044750666,wp-79129955014,Sticker kit,WP - Pro Components
2024-07-25T18:28:49+02:00,9399625122122,wp-79129955050ab,Sticker panel,WP - Pro Components
2024-07-25T18:41:22+02:00,9399640162634,wp-79412966100,Fork airpump,"stock, synkro-clone-ktm-shop-nederland, WP - Tool/transport"
2024-07-25T18:22:52+02:00,9399617487178,wp-79601905000,Preload adjuster set 125-500 EXC/XC 18-19,WP - Technical Accessories
2024-07-25T18:23:58+02:00,9399618502986,wp-79601994000,Fork shoe protection kit 125-501 EXC/SX/XC/XCF &  85-500 FC/FE/FS/FX/TC/TE/TX 15-23,WP - Technical Accessories
2024-07-25T18:21:56+02:00,9399616700746,wp-79612955144,Lowering kit 125-501 EXC/XC/XCF & 125-500 FE/TE/TX  17-23,WP - Technical Accessories
2024-07-25T18:22:15+02:00,9399617061194,wp-79612955544,Lowering kit 125-500 EXC/XC/XCF 17-23,WP - Technical Accessories
2024-07-25T18:41:16+02:00,9399639998794,wp-79619910000,C-Spanner,"Out of stock, stock, synkro-clone-ktm-shop-nederland, WP - Tool/transport"
2024-07-25T18:22:48+02:00,9399617454410,wp-79701905000,Preload adjuster set 150-501 EXC/XC/XCF & 150-500 FE/TE 20-23,WP - Technical Accessories
2024-07-25T18:26:51+02:00,9399621615946,wp-910101xx,Shock spring,WP - Pro Components
2024-07-25T18:30:58+02:00,9399628136778,wp-91010375,Mainspring (59) 85-170-170 damper,WP - Pro Components
2024-07-25T18:29:33+02:00,9399626039626,wp-910103xx,Shock spring,WP - Pro Components
2024-07-25T18:27:00+02:00,9399621747018,wp-9101040x,Shock spring,WP - Pro Components
2024-07-25T18:29:24+02:00,9399625810250,wp-91010xxx,Shock spring,WP - Pro Components
2024-07-25T18:27:03+02:00,9399621779786,wp-91010xxxs,Shock absorber spring,WP - Pro Components
2024-07-25T18:26:57+02:00,9399621681482,wp-9121013x,Shock absorber spring,WP - Pro Components
2024-07-25T18:31:26+02:00,9399628628298,wp-912101xx,Shock absorber spring,WP - Pro Components
2024-07-25T18:28:58+02:00,9399625351498,wp-9141012x,Fork spring 125-450 SX/XC &  125-450 FC/TC 21-22,WP - Pro Components
2024-07-25T18:29:48+02:00,9399626498378,wp-91410132,Fork spring set 4.4N/mm,WP - Pro Components
2024-07-25T18:31:17+02:00,9399628464458,wp-91410134,Fork spring set hard 4.8N/mm,WP - Pro Components
2024-07-25T18:30:54+02:00,9399628071242,wp-91410139,"Mainspring (36,5) 5-8-320",WP - Pro Components
2024-07-25T18:31:05+02:00,9399628267850,wp-91410140,Fork spring set soft 4.0N/mm,WP - Pro Components
2024-07-25T18:31:09+02:00,9399628333386,wp-91410141,Fork spring set soft 4.2N/mm,WP - Pro Components
2024-07-25T18:31:21+02:00,9399628562762,wp-914101xx,Fork spring set,WP - Pro Components
2024-07-25T18:27:09+02:00,9399621878090,wp-914101xxs,Fork spring set,WP - Pro Components
2024-07-25T18:29:29+02:00,9399625941322,wp-91410xxxs,Fork spring set,WP - Pro Components
2024-07-25T18:29:15+02:00,9399625613642,wp-9301021xs,Shock absorber spring,WP - Pro Components
2026-05-18T22:00:31+02:00,15665045176650,wp-93312955033,Lowering kit,WP - Technical Accessories
2024-07-25T18:29:08+02:00,9399625515338,wp-9501003xs,Fork spring set,WP - Pro Components
2024-07-25T18:28:17+02:00,9399624335690,wp-9501005xs,Fork spring set,WP - Pro Components
2024-07-25T18:27:06+02:00,9399621812554,wp-9501009xs,Fork spring set 990 DUKE 2024,WP - Pro Components
2024-07-25T18:28:12+02:00,9399624106314,wp-950100xxx,Fork spring set,WP - Pro Components
2024-07-25T18:21:40+02:00,9399616438602,wp-95812955044,Lowering kit 390 ADVENTURE 20-22,WP - Technical Accessories
2026-05-18T22:00:35+02:00,15665045307722,wp-96312955044,Lowering kit,WP - Technical Accessories
2024-07-25T18:29:40+02:00,9399626269002,wp-970100xx,Fork spring set,WP - Pro Components
2024-07-25T18:15:23+02:00,9399608017226,wp-a360c101w403220,XACT PRO 7548 Spring fork 125-450 TC/FC 23-25,WP - Offroad
2024-07-25T18:16:46+02:00,9399610343754,wp-a360c107u002220,XACT PRO 6500 Cartridge 125-450 FC/TC 21-25,WP - Offroad
2024-07-25T18:17:37+02:00,9399611326794,wp-a360c401w411220,XACT PRO 8950 Shock absorber 125-450 FC/TC 23-25,WP - Offroad
2024-07-26T10:08:48+02:00,9400592466250,wp-a390c167x403220,XPLOR PRO 7548 Spring Fork 125-501 FE/TE 24-25,WP - Offroad
2024-07-26T10:09:32+02:00,9400593416522,wp-a390c467x411220,XPLOR PRO 8950 Shock absorber 150-501 TE/FE 24-26,WP - Offroad
2024-07-25T18:10:07+02:00,9399599989066,wp-a40001999022c1a,Factory triple clamp 50 SX & 50 TC 24-25,WP - Pro Components
2026-05-18T22:00:40+02:00,15665045504330,wp-a40012955044,Lowering kit,WP - Technical Accessories
2026-05-18T22:00:45+02:00,15665045635402,wp-a400c102z003220,XACT PRO 7500 Cartridge,WP - Cartridge
2024-07-26T10:09:29+02:00,9400593383754,wp-a400c402x113220,XACT PRO 6736 Shock absorber 50 SX & 50 TC 13-23,WP - Offroad
2024-07-25T18:10:03+02:00,9399599956298,wp-a40501999022c1a,Factory triple clamp 65 SX & 65 TC 24-26,WP - Pro Components
2026-05-18T22:00:48+02:00,15665045799242,wp-a405c103z003220,XACT PRO 7500 Cartridge,WP - Cartridge
2024-07-26T10:09:25+02:00,9400593350986,wp-a405c403x111220,XACT PRO 8936 Shock absorber 65 SX & 65 TC 24-26,WP - Offroad
2026-05-18T22:00:51+02:00,15665045897546,wp-a405c403z111220,XACT PRO 8936 Shock absorber,WP - Shock
2025-01-09T12:18:50+01:00,9637535482186,wp-a41001999014c1a,Factory triple clamp 85 SX & 85 TC 2025,WP - Technical Accessories
2024-07-26T10:08:57+02:00,9400592695626,wp-a410c104y002220,XACT PRO 6500 Cartridge 85 SX 18-23 & 85 TC 18-23,WP - Offroad
2026-05-18T22:00:54+02:00,15665045995850,wp-a410c104y203220,XACT PRO 7543 Spring fork,WP - Fork
2024-07-26T10:09:21+02:00,9400593252682,wp-a410c404y311220,XACT PRO 8946 Shock absorber 85 SX & 85 TC 25-26,WP - Offroad
2024-07-25T18:24:27+02:00,9399619060042,wp-a46001939500,Progressive handlebar damping system (PHDS) 125-450 SX/XC & 125-450 FC/FS/FX/TC/TX 2023,WP - Technical Accessories
2024-07-25T18:23:45+02:00,9399618306378,wp-a46001995000,Fork protector 125-700 ADVENTURE/ENDURO/EXC/SMC/SUPERMOTO/SX/XC/XCF & 125-990 FC/FE/FS/FX/TC/TE/TX 12-23,WP - Technical Accessories
2024-07-25T18:23:42+02:00,9399618208074,wp-a46001996000,Fork protector ALL MODELS 12-23,"stock, synkro-clone-ktm-shop-nederland, WP - Technical Accessories"
2024-07-25T18:20:37+02:00,9399615127882,wp-a46001999021c1a,Factory Racing triple clamp 125-450 SX/XC & 125-450 FC/FX/TC/TX  2023,WP - Technical Accessories
2024-07-25T18:19:43+02:00,9399613882698,wp-a46002922044,Steering damper kit,WP - Offroad
2024-07-25T18:24:09+02:00,9399618666826,wp-a46004925033,Adjuster rebound 125-450 SX/XC & 125-450 FC/FX/TC/TX 2023,WP - Technical Accessories
2024-07-25T18:24:05+02:00,9399618634058,wp-a46004925066,Dual compression control adjuster 125-450 SX/XC & 125-450 FC/FX/TC/TX  2023,WP - Technical Accessories
2024-07-25T18:23:32+02:00,9399618077002,wp-a46009901544c1a,"Factory Racing front wheel 1.6x21""  125-450 SX/XC  & 125-450 FC/FS/FX/TC/TX  2023",WP - Technical Accessories
2024-07-25T18:23:28+02:00,9399618044234,wp-a46010901544c1a,"Factory Racing rear wheel 2.15x19"" 125-450 SX/XC & 125-450 FC/FS/FX/TC/TX 2023",WP - Technical Accessories
2024-07-25T18:10:17+02:00,9399600218442,wp-a46019909000,Spoke torque wrench,WP - Pro Components
2024-07-25T18:15:26+02:00,9399608049994,wp-a460c101w403220,XACT PRO 7548 Spring fork 125-300 SX/XC & 300 TX  21-23,WP - Offroad
2024-07-25T18:16:39+02:00,9399610179914,wp-a460c107t002220,XACT PRO 6500 Cartridge 125-450 SX/SX-F 16-20 & 125-450 TC/FC/TX/FX 16-20,WP - Offroad
2024-07-25T18:16:43+02:00,9399610245450,wp-a460c107u002220,XACT PRO 6500 Cartridge 125-450 SX/SX-F 21-23,WP - Offroad
2024-07-25T18:17:39+02:00,9399611392330,wp-a460c401w411220,XACT PRO 8950 Shock absorber,WP - Offroad
2024-07-25T18:23:37+02:00,9399618142538,wp-a49001997000,Dirt scraper 105-530 EXC/SX & 125-570 FC/FE/FX/TC/TE/TX 10-25,"stock, synkro-clone-ktm-shop-nederland, WP - Technical Accessories"
2024-07-25T18:23:23+02:00,9399618011466,wp-a49010901544c1a,"Factory Racing rear wheel 2.15x18"" 125-450 SX/XC & 125-450 FC/FS/FX/TC/TX 2023",WP - Technical Accessories
2025-01-09T12:26:26+01:00,9637543805258,wp-a49012906000,Service pit mat,WP - Tool/transport
2024-07-25T18:10:13+02:00,9399600087370,wp-a49012955044,Lowering kit 150-500 EXC/EXC-F 24-25 & 150-501 FE/TE 24-25,WP - Pro Components
2024-07-25T18:10:10+02:00,9399600054602,wp-a49012955544,Lowering kit 150-500 EXC/EXC-F 24-25 & 125-501 FE/TE 24-25,WP - Pro Components
2026-05-18T22:01:04+02:00,15665046290762,wp-a49012955644,Lowering kit,WP - Technical Accessories
2024-07-26T10:09:08+02:00,9400592826698,wp-a490c167x003220,XPLOR PRO 7500 Cartridge 125-500 XC/EXC 24-26,WP - Offroad
2024-07-26T10:08:44+02:00,9400592302410,wp-a490c167x403220,XPLOR PRO 7548 Spring Fork 150-500 EXC/EXC-F 24-26,WP - Offroad
2024-07-26T10:09:37+02:00,9400593514826,wp-a490c467x311220,XPLOR PRO 8946 shock absorber 150-300 EXC 24-26,WP - Offroad
2025-01-09T12:18:45+01:00,9637535383882,wp-a490c467y311220,XPLOR PRO 8946 Federbein 150-500 EXC-EXC-F 24-26,WP - Cartridge
2024-07-25T18:21:05+02:00,9399615750474,wp-a54001996000faa,Factory start device 125-500 EXC/MR/SX & 125-501 FC/FE/FS/FX/TC/TE/TX  15-25,"stock, synkro-clone-ktm-shop-nederland, WP - Technical Accessories"
2024-07-25T18:21:02+02:00,9399615684938,wp-a54001996500faa,Factory start device 125-501 EXC/SX/XC/XCF & 125-500 FC/FE/FS/FX/TC/TE/TX 15-23,WP - Technical Accessories
2024-07-25T18:22:41+02:00,9399617388874,wp-a54004905000faa,Preload adjuster 125-501 SX/XC & 125-450 FC/FE/FS/FX/TC/TE/TX  2016-2023,WP - Technical Accessories
