id,handle,title,fits_on,fits_on_year,fits_on_make,fits_on_model,fits_on_year_new,fits_on_make_new,fits_on_model_new,ymm_summary,parts_compartment,parts_floor,parts_shelve,parts_list,parts_box,parts_row,global_fits_on_make_new,global_fits_on_model_new,global_fits_on_year_new,MPN
8774670647626,hsq-25101996000,Factory start device,"{""GASGAS"":{""TX 125"":[""2017"",""2018"",""2019""],""TX 300"":[""2017"",""2018"",""2019""],""TX 300I"":[""2020"",""2021"",""2022""]},""HUSQVARNA"":{""FC 250"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""FC 350"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""FC 450"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""FC 450 ROCKSTAR EDITION"":[""2020""],""FE 250"":[""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350"":[""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350 ROCKSTAR EDITION"":[""2021"",""2022""],""FE 350S"":[""2015"",""2016"",""2020"",""2021"",""2022"",""2023""],""FE 450"":[""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501"":[""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501S"":[""2015"",""2016"",""2020"",""2021"",""2022"",""2023""],""FS 450"":[""2018"",""2019"",""2020"",""2021"",""2022""],""FX 350"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""FX 450"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""TC 125"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""TC 250"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""TE 125"":[""2015"",""2016""],""TE 150"":[""2017"",""2018"",""2019"",""2023""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2015"",""2016"",""2017"",""2018"",""2023""],""TE 250I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2015"",""2016"",""2017"",""2018"",""2023""],""TE 300I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021"",""2022""]}}",2014||2015||2016||2017||2018||2019||2020||2021||2022||2023,GASGAS||HUSQVARNA,FC 250||FC 350||FC 450||FC 450 ROCKSTAR EDITION||FE 250||FE 350||FE 350 ROCKSTAR EDITION||FE 350S||FE 450||FE 501||FE 501S||FS 450||FX 350||FX 450||TC 125||TC 250||TE 125||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300||TX 300I,,,,"GASGAS, HUSQVARNA — 2014-2023",,,,,,,,,,25101996000
8774719439178,hsq-25102085044,Wrap-around handguard kit,"{""GASGAS"":{""TX 125"":[""2017"",""2018"",""2019""],""TX 300"":[""2017"",""2018"",""2019"",""2023"",""2024"",""2025"",""2026""],""TX 300I"":[""2020"",""2021"",""2022""]},""HUSQVARNA"":{""FC 250"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""FC 250 FACTORY EDITION"":[""2025"",""2026""],""FC 250 ROCKSTAR EDITION"":[""2022"",""2024""],""FC 350"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2027""],""FC 450"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""FC 450 FACTORY EDITION"":[""2025"",""2026""],""FC 450 ROCKSTAR EDITION"":[""2018"",""2019"",""2020"",""2022"",""2023"",""2024""],""FE 250"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 250 HERITAGE"":[""2023""],""FE 350"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350 ROCKSTAR EDITION"":[""2021"",""2022""],""FE 350S"":[""2016"",""2020"",""2021"",""2022"",""2023""],""FE 450"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501S"":[""2016"",""2020"",""2021"",""2022"",""2023""],""FS 450"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""FX 350"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FX 450"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""PIONEER"":[""2025""],""TC 125"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2025"",""2026"",""2027""],""TC 150"":[""2025""],""TC 250"":[""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 300"":[""2025"",""2027""],""TE 125"":[""2016""],""TE 150"":[""2017"",""2018"",""2019"",""2023""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2016"",""2017"",""2018"",""2023""],""TE 250I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2016"",""2017"",""2018"",""2023""],""TE 300I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021"",""2022""]}}",2016||2017||2018||2019||2020||2021||2022||2023||2024||2025||2026||2027,GASGAS||HUSQVARNA,FC 250||FC 250 FACTORY EDITION||FC 250 FACTORY EDITION||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 FACTORY EDITION||FC 450 FACTORY EDITION||FC 450 ROCKSTAR EDITION||FE 250||FE 250 HERITAGE||FE 350||FE 350 ROCKSTAR EDITION||FE 350S||FE 450||FE 501||FE 501S||FS 450||FX 350||FX 450||PIONEER||TC 125||TC 150||TC 250||TC 300||TE 125||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300||TX 300I,,,,"GASGAS, HUSQVARNA — 2016-2027",,,,,,,,,,25102085044
15664992747850,hsq-25102182044c1,Handguard kit,"{""HUSQVARNA"":{""701 SUPERMOTO"":[""2026""]}}",2026,HUSQVARNA,701 SUPERMOTO,,,,HUSQVARNA 701 2026-2026,,,,,,,,,,25102182044C1
8774726549834,hsq-2510290100068,Renthal Twinwall handlebar,"{""GASGAS"":{""TX 125"":[""2017"",""2018"",""2019""],""TX 300"":[""2017"",""2018"",""2019"",""2023"",""2024"",""2025"",""2026""],""TX 300I"":[""2020"",""2021"",""2022""]},""HUSQVARNA"":{""FC 250"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""FC 250 FACTORY EDITION"":[""2025"",""2026""],""FC 250 ROCKSTAR EDITION"":[""2022"",""2024""],""FC 350"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2027""],""FC 450"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""FC 450 FACTORY EDITION"":[""2025"",""2026""],""FC 450 ROCKSTAR EDITION"":[""2018"",""2020"",""2022"",""2023"",""2024""],""FE 250"":[""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 250 HERITAGE"":[""2023""],""FE 350"":[""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 350 PRO"":[""2024"",""2026""],""FE 350 ROCKSTAR EDITION"":[""2021"",""2022""],""FE 350S"":[""2015"",""2016"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 350W"":[""2024""],""FE 390"":[""2012""],""FE 450"":[""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 501"":[""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 501S"":[""2015"",""2016"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FE 501W"":[""2024""],""FE 570"":[""2012""],""FS 450"":[""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022""],""FX 350"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026""],""FX 450"":[""2011"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024""],""TC 125"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2025"",""2026"",""2027""],""TC 150"":[""2025""],""TC 250"":[""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023"",""2024"",""2025"",""2026"",""2027""],""TC 300"":[""2025"",""2027""],""TE 125"":[""2012"",""2013"",""2014"",""2015"",""2016"",""2025"",""2026""],""TE 150"":[""2017"",""2018"",""2019"",""2023"",""2024"",""2025"",""2026""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2023"",""2024"",""2025"",""2026""],""TE 250I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2023"",""2024"",""2025"",""2026""],""TE 300 HERITAGE"":[""2025""],""TE 300 PRO"":[""2024"",""2026""],""TE 300I"":[""2018"",""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021"",""2022""]}}",2011||2012||2013||2014||2015||2016||2017||2018||2019||2020||2021||2022||2023||2024||2025||2026||2027,GASGAS||HUSQVARNA,FC 250||FC 250 FACTORY EDITION||FC 250 FACTORY EDITION||FC 250 ROCKSTAR EDITION||FC 350||FC 450||FC 450 FACTORY EDITION||FC 450 FACTORY EDITION||FC 450 ROCKSTAR EDITION||FE 250||FE 250 HERITAGE||FE 350||FE 350 PRO||FE 350 PRO||FE 350 ROCKSTAR EDITION||FE 350S||FE 350W||FE 390||FE 450||FE 501||FE 501S||FE 501W||FE 570||FS 450||FX 350||FX 450||TC 125||TC 150||TC 250||TC 300||TE 125||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300 HERITAGE||TE 300 PRO||TE 300 PRO||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300||TX 300I,,,,"GASGAS, HUSQVARNA — 2011-2027",,,,,,,,,,2510290100068
8774720225610,hsq-2510297900028,Handguard kit,"{""GASGAS"":{""TX 125"":[""2018"",""2019""],""TX 300"":[""2018"",""2019""]},""HUSQVARNA"":{""FE 250"":[""2018"",""2019""],""FE 350"":[""2018"",""2019""],""FE 450"":[""2018"",""2019""],""FE 501"":[""2018"",""2019""],""FX 350"":[""2018"",""2019""],""FX 450"":[""2018"",""2019""],""TE 150"":[""2018"",""2019""],""TE 250"":[""2018""],""TE 250I"":[""2018"",""2019""],""TE 300"":[""2018""],""TE 300I"":[""2018"",""2019""]}}",2018||2019,GASGAS||HUSQVARNA,FE 250||FE 350||FE 450||FE 501||FX 350||FX 450||TE 150||TE 250||TE 250I||TE 300||TE 300I||TX 125||TX 300,,,,"GASGAS, HUSQVARNA — 2018-2019",,,,,,,,,,2510297900028
8774719832394,hsq-25102979000ab,Handguard kit,"{""GASGAS"":{""TX 300I"":[""2020"",""2021""]},""HUSQVARNA"":{""FE 250"":[""2020"",""2021""],""FE 350"":[""2020"",""2021""],""FE 350 ROCKSTAR EDITION"":[""2021""],""FE 350S"":[""2020"",""2021""],""FE 450"":[""2020"",""2021""],""FE 501"":[""2020"",""2021""],""FE 501S"":[""2020"",""2021""],""FX 350"":[""2020"",""2021""],""FX 450"":[""2020"",""2021""],""TE 150I"":[""2020"",""2021""],""TE 250I"":[""2020"",""2021""],""TE 300I"":[""2020"",""2021""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021""]}}",2020||2021,GASGAS||HUSQVARNA,FE 250||FE 350||FE 350 ROCKSTAR EDITION||FE 350S||FE 450||FE 501||FE 501S||FX 350||FX 450||TE 150I||TE 250I||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 300I,,,,"GASGAS, HUSQVARNA — 2020-2021",,,,,,,,,,25102979000AB
8774743687498,hsq-25103094000db,Frame protection set,"{""GASGAS"":{""TX 125"":[""2019""],""TX 300"":[""2019""],""TX 300I"":[""2020"",""2021"",""2022""]},""HUSQVARNA"":{""FC 250"":[""2019"",""2020"",""2021"",""2022""],""FC 350"":[""2019"",""2020"",""2021"",""2022""],""FC 450"":[""2019"",""2020"",""2021"",""2022""],""FC 450 ROCKSTAR EDITION"":[""2018"",""2019"",""2020""],""FE 250"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 250 HERITAGE"":[""2023""],""FE 350"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350 ROCKSTAR EDITION"":[""2021"",""2022""],""FE 350S"":[""2020"",""2021"",""2022"",""2023""],""FE 450"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501S"":[""2020"",""2021"",""2022"",""2023""],""FS 450"":[""2020"",""2021"",""2022""],""FX 350"":[""2019"",""2020"",""2021"",""2022""],""FX 450"":[""2019"",""2020"",""2021"",""2022""],""TC 125"":[""2019"",""2020"",""2021"",""2022""],""TC 250"":[""2019"",""2020"",""2021"",""2022""],""TE 150"":[""2019"",""2023""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2023""],""TE 250I"":[""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2023""],""TE 300I"":[""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021"",""2022""]}}",2018||2019||2020||2021||2022||2023,GASGAS||HUSQVARNA,FC 250||FC 350||FC 450||FC 450 ROCKSTAR EDITION||FE 250||FE 250 HERITAGE||FE 350||FE 350 ROCKSTAR EDITION||FE 350S||FE 450||FE 501||FE 501S||FS 450||FX 350||FX 450||TC 125||TC 250||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300||TX 300I,,,,"GASGAS, HUSQVARNA — 2018-2023",,,,,,,,,,25103094000DB
8774746341706,hsq-2510309410030,Frame protection set,"{""GASGAS"":{""TX 125"":[""2019""],""TX 300"":[""2019""],""TX 300I"":[""2020"",""2021"",""2022""]},""HUSQVARNA"":{""FC 250"":[""2019"",""2020"",""2021"",""2022""],""FC 350"":[""2019"",""2020"",""2021"",""2022""],""FC 450"":[""2019"",""2020"",""2021"",""2022""],""FC 450 ROCKSTAR EDITION"":[""2018"",""2019"",""2020""],""FE 250"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 250 HERITAGE"":[""2023""],""FE 350"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350 ROCKSTAR EDITION"":[""2021""],""FE 350S"":[""2020"",""2021"",""2022"",""2023""],""FE 450"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501S"":[""2020"",""2021"",""2022"",""2023""],""FX 350"":[""2019"",""2020"",""2021"",""2022""],""FX 450"":[""2019"",""2020"",""2021"",""2022""],""TC 125"":[""2019"",""2020"",""2021"",""2022""],""TC 250"":[""2019"",""2020"",""2021"",""2022""],""TE 150"":[""2019"",""2023""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2023""],""TE 250I"":[""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2023""],""TE 300I"":[""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021""]}}",2018||2019||2020||2021||2022||2023,GASGAS||HUSQVARNA,FC 250||FC 350||FC 450||FC 450 ROCKSTAR EDITION||FE 250||FE 250 HERITAGE||FE 350||FE 350 ROCKSTAR EDITION||FE 350S||FE 450||FE 501||FE 501S||FX 350||FX 450||TC 125||TC 250||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300||TX 300I,,,,"GASGAS, HUSQVARNA — 2018-2023",,,,,,,,,,2510309410030
8774746636618,hsq-25103094100bj,Frame protection set,"{""GASGAS"":{""TX 125"":[""2019""],""TX 300"":[""2019""],""TX 300I"":[""2020"",""2021"",""2022""]},""HUSQVARNA"":{""FC 250"":[""2019"",""2020"",""2021"",""2022""],""FC 350"":[""2019"",""2020"",""2021"",""2022""],""FC 450"":[""2019"",""2020"",""2021"",""2022""],""FC 450 ROCKSTAR EDITION"":[""2018"",""2019"",""2020""],""FE 250"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 250 HERITAGE"":[""2023""],""FE 350"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350 ROCKSTAR EDITION"":[""2021""],""FE 350S"":[""2020"",""2021"",""2022"",""2023""],""FE 450"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501S"":[""2020"",""2021"",""2022"",""2023""],""FX 350"":[""2019"",""2020"",""2021"",""2022""],""FX 450"":[""2019"",""2020"",""2021"",""2022""],""TC 125"":[""2019"",""2020"",""2021"",""2022""],""TC 250"":[""2019"",""2020"",""2021"",""2022""],""TE 150"":[""2019"",""2023""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2023""],""TE 250I"":[""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2023""],""TE 300I"":[""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021""]}}",2018||2019||2020||2021||2022||2023,GASGAS||HUSQVARNA,FC 250||FC 350||FC 450||FC 450 ROCKSTAR EDITION||FE 250||FE 250 HERITAGE||FE 350||FE 350 ROCKSTAR EDITION||FE 350S||FE 450||FE 501||FE 501S||FX 350||FX 450||TC 125||TC 250||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300||TX 300I,,,,"GASGAS, HUSQVARNA — 2018-2023",,,,,,,,,,25103094100BJ
8790119743818,hsq-25103094100db,Frame protection set,"{""GASGAS"":{""TX 125"":[""2019""],""TX 300"":[""2019""],""TX 300I"":[""2020"",""2021"",""2022""]},""HUSQVARNA"":{""FC 250"":[""2019"",""2020"",""2021"",""2022""],""FC 350"":[""2019"",""2020"",""2021"",""2022""],""FC 450"":[""2019"",""2020"",""2021"",""2022""],""FC 450 ROCKSTAR EDITION"":[""2018"",""2019"",""2020""],""FE 250"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 250 HERITAGE"":[""2023""],""FE 350"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350 ROCKSTAR EDITION"":[""2021"",""2022""],""FE 350S"":[""2020"",""2021"",""2022"",""2023""],""FE 450"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501S"":[""2020"",""2021"",""2022"",""2023""],""FS 450"":[""2019"",""2020"",""2021"",""2022""],""FX 350"":[""2019"",""2020"",""2021"",""2022""],""FX 450"":[""2019"",""2020"",""2021"",""2022""],""TC 125"":[""2019"",""2020"",""2021"",""2022""],""TC 250"":[""2019"",""2020"",""2021"",""2022""],""TE 150"":[""2019"",""2023""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2023""],""TE 250I"":[""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2023""],""TE 300I"":[""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021"",""2022""]}}",2018||2019||2020||2021||2022||2023,GASGAS||HUSQVARNA,FC 250||FC 350||FC 450||FC 450 ROCKSTAR EDITION||FE 250||FE 250 HERITAGE||FE 350||FE 350 ROCKSTAR EDITION||FE 350S||FE 450||FE 501||FE 501S||FS 450||FX 350||FX 450||TC 125||TC 250||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300||TX 300I,,,,"GASGAS, HUSQVARNA — 2018-2023",,,,,,,,,,25103094100DB
8774746898762,hsq-25103094100ha,Frame protection set,"{""GASGAS"":{""TX 125"":[""2019""],""TX 300"":[""2019""],""TX 300I"":[""2020"",""2021"",""2022""]},""HUSQVARNA"":{""FC 250"":[""2019"",""2020"",""2021"",""2022""],""FC 350"":[""2019"",""2020"",""2021"",""2022""],""FC 450"":[""2019"",""2020"",""2021"",""2022""],""FC 450 ROCKSTAR EDITION"":[""2018"",""2019"",""2020""],""FE 250"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 250 HERITAGE"":[""2023""],""FE 350"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350 ROCKSTAR EDITION"":[""2021""],""FE 350S"":[""2020"",""2021"",""2022"",""2023""],""FE 450"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501S"":[""2020"",""2021"",""2022"",""2023""],""FX 350"":[""2019"",""2020"",""2021"",""2022""],""FX 450"":[""2019"",""2020"",""2021"",""2022""],""TC 125"":[""2019"",""2020"",""2021"",""2022""],""TC 250"":[""2019"",""2020"",""2021"",""2022""],""TE 150"":[""2019"",""2023""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2023""],""TE 250I"":[""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2023""],""TE 300I"":[""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2021""]}}",2018||2019||2020||2021||2022||2023,GASGAS||HUSQVARNA,FC 250||FC 350||FC 450||FC 450 ROCKSTAR EDITION||FE 250||FE 250 HERITAGE||FE 350||FE 350 ROCKSTAR EDITION||FE 350S||FE 450||FE 501||FE 501S||FX 350||FX 450||TC 125||TC 250||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300||TX 300I,,,,"GASGAS, HUSQVARNA — 2018-2023",,,,,,,,,,25103094100HA
8774669041994,hsq-25103990044,Skid plate,"{""HUSQVARNA"":{""FC 250"":[""2019"",""2020"",""2021"",""2022""],""FC 350"":[""2019"",""2020"",""2021"",""2022""],""FX 350"":[""2019"",""2020"",""2021"",""2022""]}}",2019||2020||2021||2022,HUSQVARNA,FC 250||FC 350||FX 350,,,,HUSQVARNA — 2019-2022,,,,,,,,,,25103990044
8774765281610,hsq-25103990544,Skid plate,"{""HUSQVARNA"":{""FE 250"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 250 HERITAGE"":[""2023""],""FE 350"":[""2017"",""2018"",""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350 ROCKSTAR EDITION"":[""2021"",""2022""],""FE 350S"":[""2020"",""2021"",""2022"",""2023""]}}",2017||2018||2019||2020||2021||2022||2023,HUSQVARNA,FE 250||FE 250 HERITAGE||FE 350||FE 350 ROCKSTAR EDITION||FE 350S,,,,HUSQVARNA — 2017-2023,,,,,,,,,,25103990544
8774670057802,hsq-25103994000,Factory Racing frame protection set,"{""GASGAS"":{""TX 125"":[""2019""],""TX 300"":[""2019""],""TX 300I"":[""2020"",""2021"",""2022""]},""HUSQVARNA"":{""FC 250"":[""2019"",""2020"",""2021"",""2022""],""FC 350"":[""2019"",""2020"",""2021"",""2022""],""FC 450"":[""2019"",""2020"",""2021"",""2022""],""FC 450 ROCKSTAR EDITION"":[""2018"",""2019"",""2020""],""FE 250"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 350 ROCKSTAR EDITION"":[""2022""],""FE 350S"":[""2020"",""2021"",""2022"",""2023""],""FE 450"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501"":[""2019"",""2020"",""2021"",""2022"",""2023""],""FE 501S"":[""2020"",""2021"",""2022"",""2023""],""FS 450"":[""2019"",""2020"",""2021"",""2022""],""FX 350"":[""2019"",""2020"",""2021"",""2022""],""FX 450"":[""2019"",""2020"",""2021"",""2022""],""TC 125"":[""2019"",""2020"",""2021"",""2022""],""TC 250"":[""2019"",""2020"",""2021"",""2022""],""TE 150"":[""2019"",""2023""],""TE 150I"":[""2020"",""2021"",""2022""],""TE 250"":[""2023""],""TE 250I"":[""2019"",""2020"",""2021"",""2022""],""TE 300"":[""2023""],""TE 300I"":[""2019"",""2020"",""2021"",""2022""],""TE 300I JARVIS EDITION"":[""2020""],""TE 300I ROCKSTAR EDITION"":[""2022""]}}",2018||2019||2020||2021||2022||2023,GASGAS||HUSQVARNA,FC 250||FC 350||FC 450||FC 450 ROCKSTAR EDITION||FE 250||FE 350||FE 350 ROCKSTAR EDITION||FE 350S||FE 450||FE 501||FE 501S||FS 450||FX 350||FX 450||TC 125||TC 250||TE 150||TE 150I||TE 250||TE 250I||TE 300||TE 300I||TE 300I JARVIS EDITION||TE 300I ROCKSTAR EDITION||TX 125||TX 300||TX 300I,,,,"GASGAS, HUSQVARNA — 2018-2023",,,,,,,,,,25103994000
